Sub-Saharan Africa,Benin,Meat,Offline,H,123081052,1273,421.89,364.69,537065.97,464250.37,72815.6
Europe,Belgium,Meat,Offline,M,164259612,6924,421.89,364.69,2921166.36,2525113.56,396052.8
Central America and the Caribbean,Jamaica,Baby Food,Online,H,410621583,906,255.28,159.42,231283.68,144434.52,86849.16
Sub-Saharan Africa,Kenya,Baby Food,Online,L,577840793,4786,255.28,159.42,1221770.08,762984.12,458785.96
Sub-Saharan Africa,Liberia,Cereal,Online,H,901903569,2163,205.7,117.11,444929.1,253308.93,191620.17
Asia,Mongolia,Baby Food,Online,M,789108741,3667,255.28,159.42,936111.76,584593.14,351518.62
Australia and Oceania,Palau,Cereal,Offline,L,166067636,1959,205.7,117.11,402966.3,229418.49,173547.81
Asia,Uzbekistan,Cereal,Offline,M,829704082,6730,205.7,117.11,1384361,788150.3,596210.7
Middle East and North Africa,Kuwait,Fruits,Offline,M,597254407,9706,9.33,6.92,90556.98,67165.52,23391.46
Asia,Tajikistan,Baby Food,Online,H,956267440,9641,255.28,159.42,2461154.48,1536968.22,924186.26
Sub-Saharan Africa,Lesotho,Office Supplies,Online,C,314604508,7320,651.21,524.96,4766857.2,3842707.2,924150
Europe,Norway,Snacks,Online,H,750439441,562,152.58,97.44,85749.96,54761.28,30988.68
Europe,Armenia,Fruits,Offline,C,362258565,9214,9.33,6.92,85966.62,63760.88,22205.74
Sub-Saharan Africa,Mauritius,Household,Online,C,918860709,158,668.27,502.54,105586.66,79401.32,26185.34
Europe,Slovakia,Cereal,Online,H,209357202,2303,205.7,117.11,473727.1,269704.33,204022.77
Asia,Turkmenistan,Office Supplies,Online,L,593171870,1593,651.21,524.96,1037377.53,836261.28,201116.25
Europe,Portugal,Cosmetics,Offline,L,450041043,6000,437.2,263.33,2623200,1579980,1043220
Central America and the Caribbean,Cuba,Office Supplies,Offline,L,930013549,531,651.21,524.96,345792.51,278753.76,67038.75
Europe,Slovakia,Office Supplies,Online,H,103450715,2220,651.21,524.96,1445686.2,1165411.2,280275
Central America and the Caribbean,Cuba,Baby Food,Online,H,611026370,5136,255.28,159.42,1311118.08,818781.12,492336.96
Asia,Turkmenistan,Office Supplies,Online,C,213726842,5377,651.21,524.96,3501556.17,2822709.92,678846.25
Sub-Saharan Africa,Mauritania,Fruits,Offline,M,342850959,6072,9.33,6.92,56651.76,42018.24,14633.52
Middle East and North Africa,Israel,Personal Care,Offline,H,250010049,2384,81.73,56.67,194844.32,135101.28,59743.04
Middle East and North Africa,Libya,Beverages,Offline,C,157127940,6504,47.45,31.79,308614.8,206762.16,101852.64
Sub-Saharan Africa,Comoros,Cereal,Online,M,806440961,2656,205.7,117.11,546339.2,311044.16,235295.04
Australia and Oceania,Fiji,Meat,Offline,C,310497939,2095,421.89,364.69,883859.55,764025.55,119834
Australia and Oceania,Tuvalu,Snacks,Online,C,902160203,8107,152.58,97.44,1236966.06,789946.08,447019.98
Europe,Luxembourg,Fruits,Online,M,384601581,1009,9.33,6.92,9413.97,6982.28,2431.69
Central America and the Caribbean,Dominican Republic,Meat,Online,M,681308400,3151,421.89,364.69,1329375.39,1149138.19,180237.2
Europe,Denmark,Vegetables,Online,L,186079490,3911,154.06,90.93,602528.66,355627.23,246901.43
Europe,Bulgaria,Office Supplies,Online,M,513026177,4701,651.21,524.96,3061338.21,2467836.96,593501.25
Central America and the Caribbean,Guatemala,Office Supplies,Online,H,646572291,3964,651.21,524.96,2581396.44,2080941.44,500455
Middle East and North Africa,Jordan,Clothes,Offline,L,991454160,2173,109.28,35.84,237465.44,77880.32,159585.12
Europe,Malta,Baby Food,Offline,L,222720611,6833,255.28,159.42,1744328.24,1089316.86,655011.38
North America,Mexico,Office Supplies,Offline,H,235732972,7480,651.21,524.96,4871050.8,3926700.8,944350
Middle East and North Africa,Kuwait,Office Supplies,Online,L,296165072,681,651.21,524.96,443474.01,357497.76,85976.25
Sub-Saharan Africa,Zimbabwe,Cereal,Online,L,190003240,5036,205.7,117.11,1035905.2,589765.96,446139.24
Central America and the Caribbean,Haiti,Clothes,Online,M,673546302,6173,109.28,35.84,674585.44,221240.32,453345.12
Asia,Singapore,Cosmetics,Online,L,323405587,1755,437.2,263.33,767286,462144.15,305141.85
Central America and the Caribbean,Dominican Republic,Household,Offline,L,486504924,6473,668.27,502.54,4325711.71,3252941.42,1072770.29
Middle East and North Africa,Bahrain,Snacks,Online,H,330080640,7051,152.58,97.44,1075841.58,687049.44,388792.14
Europe,Bosnia and Herzegovina,Household,Offline,M,891681563,7245,668.27,502.54,4841616.15,3640902.3,1200713.85
Europe,Kosovo,Beverages,Offline,M,129169023,2839,47.45,31.79,134710.55,90251.81,44458.74
Middle East and North Africa,Israel,Cosmetics,Offline,L,570716845,6652,437.2,263.33,2908254.4,1751671.16,1156583.24
Europe,France,Cereal,Online,C,764811360,3532,205.7,117.11,726532.4,413632.52,312899.88
Sub-Saharan Africa,Zambia,Cosmetics,Online,L,230251395,5359,437.2,263.33,2342954.8,1411185.47,931769.33
Sub-Saharan Africa,Mauritius,Clothes,Online,H,806148278,6045,109.28,35.84,660597.6,216652.8,443944.8
Europe,Liechtenstein,Vegetables,Offline,C,801925837,6531,154.06,90.93,1006165.86,593863.83,412302.03
Sub-Saharan Africa,Sierra Leone,Cereal,Offline,M,847320401,9791,205.7,117.11,2014008.7,1146624.01,867384.69
Sub-Saharan Africa,Niger,Vegetables,Offline,H,742380797,5830,154.06,90.93,898169.8,530121.9,368047.9
Sub-Saharan Africa,Liberia,Baby Food,Offline,C,807468354,6685,255.28,159.42,1706546.8,1065722.7,640824.1
Central America and the Caribbean,Panama,Vegetables,Offline,H,533256900,1422,154.06,90.93,219073.32,129302.46,89770.86
Asia,Uzbekistan,Cereal,Online,L,830732762,1140,205.7,117.11,234498,133505.4,100992.6
Europe,San Marino,Office Supplies,Offline,C,881194770,3969,651.21,524.96,2584652.49,2083566.24,501086.25
Sub-Saharan Africa,Comoros,Snacks,Offline,C,386254251,71,152.58,97.44,10833.18,6918.24,3914.94
Europe,Austria,Vegetables,Offline,C,917835032,6637,154.06,90.93,1022496.22,603502.41,418993.81
Central America and the Caribbean,The Bahamas,Vegetables,Offline,M,968173444,2892,154.06,90.93,445541.52,262969.56,182571.96
Middle East and North Africa,Tunisia,Personal Care,Offline,L,899818313,5090,81.73,56.67,416005.7,288450.3,127555.4
Australia and Oceania,Tonga,Meat,Online,C,695630967,1516,421.89,364.69,639585.24,552870.04,86715.2
Sub-Saharan Africa,Kenya,Personal Care,Offline,C,408785235,7490,81.73,56.67,612157.7,424458.3,187699.4
North America,Greenland,Baby Food,Online,L,612767446,359,255.28,159.42,91645.52,57231.78,34413.74
Central America and the Caribbean,The Bahamas,Cosmetics,Offline,C,151376426,4503,437.2,263.33,1968711.6,1185774.99,782936.61
Australia and Oceania,Tuvalu,Baby Food,Offline,C,822240674,8142,255.28,159.42,2078489.76,1297997.64,780492.12
Middle East and North Africa,Kuwait,Baby Food,Offline,L,528665816,2818,255.28,159.42,719379.04,449245.56,270133.48
Australia and Oceania,Marshall Islands,Cosmetics,Offline,C,457852494,7582,437.2,263.33,3314850.4,1996568.06,1318282.34
Australia and Oceania,Tonga,Fruits,Online,M,437974536,5253,9.33,6.92,49010.49,36350.76,12659.73
Australia and Oceania,Tonga,Household,Offline,C,817518270,678,668.27,502.54,453087.06,340722.12,112364.94
Australia and Oceania,Tonga,Cereal,Offline,C,215282523,5738,205.7,117.11,1180306.6,671977.18,508329.42
Australia and Oceania,East Timor,Clothes,Offline,L,470378625,4343,109.28,35.84,474603.04,155653.12,318949.92
Asia,Turkmenistan,Cosmetics,Online,M,792230403,7436,437.2,263.33,3251019.2,1958121.88,1292897.32
Sub-Saharan Africa,Mauritania,Personal Care,Online,H,910574185,7991,81.73,56.67,653104.43,452849.97,200254.46
Central America and the Caribbean,Dominican Republic,Fruits,Offline,C,625458800,6013,9.33,6.92,56101.29,41609.96,14491.33
Australia and Oceania,Nauru,Cosmetics,Online,L,257245576,3537,437.2,263.33,1546376.4,931398.21,614978.19
Sub-Saharan Africa,Madagascar,Meat,Online,H,196608340,9632,421.89,364.69,4063644.48,3512694.08,550950.4
Sub-Saharan Africa,Tanzania,Cereal,Online,M,454533421,5395,205.7,117.11,1109751.5,631808.45,477943.05
Europe,Macedonia,Beverages,Offline,L,212319648,8957,47.45,31.79,425009.65,284743.03,140266.62
Europe,Monaco,Household,Online,L,971578347,478,668.27,502.54,319433.06,240214.12,79218.94
Europe,Italy,Fruits,Offline,L,704233348,7152,9.33,6.92,66728.16,49491.84,17236.32
Central America and the Caribbean,Jamaica,Cosmetics,Online,C,602520978,8202,437.2,263.33,3585914.4,2159832.66,1426081.74
Sub-Saharan Africa,South Sudan,Cosmetics,Online,H,128990066,9882,437.2,263.33,4320410.4,2602227.06,1718183.34
Sub-Saharan Africa,Ghana,Meat,Online,H,166501939,479,421.89,364.69,202085.31,174686.51,27398.8
Europe,Bulgaria,Snacks,Online,C,768230426,5310,152.58,97.44,810199.8,517406.4,292793.4
Europe,Luxembourg,Fruits,Offline,M,707661855,1723,9.33,6.92,16075.59,11923.16,4152.43
Europe,Hungary,Fruits,Offline,M,628595054,4100,9.33,6.92,38253,28372,9881
Europe,Greece,Beverages,Offline,H,795141351,8850,47.45,31.79,419932.5,281341.5,138591
Australia and Oceania,Samoa,Vegetables,Offline,C,641724574,9417,154.06,90.93,1450783.02,856287.81,594495.21
Sub-Saharan Africa,Benin,Meat,Offline,H,123081052,1273,421.89,364.69,537065.97,464250.37,72815.6
Europe,Belgium,Meat,Offline,M,164259612,6924,421.89,364.69,2921166.36,2525113.56,396052.8
Central America and the Caribbean,Jamaica,Baby Food,Online,H,410621583,906,255.28,159.42,231283.68,144434.52,86849.16
Sub-Saharan Africa,Kenya,Baby Food,Online,L,577840793,4786,255.28,159.42,1221770.08,762984.12,458785.96
Sub-Saharan Africa,Liberia,Cereal,Online,H,901903569,2163,205.7,117.11,444929.1,253308.93,191620.17
Asia,Mongolia,Baby Food,Online,M,789108741,3667,255.28,159.42,936111.76,584593.14,351518.62
Australia and Oceania,Palau,Cereal,Offline,L,166067636,1959,205.7,117.11,402966.3,229418.49,173547.81
Asia,Uzbekistan,Cereal,Offline,M,829704082,6730,205.7,117.11,1384361,788150.3,596210.7
Middle East and North Africa,Kuwait,Fruits,Offline,M,597254407,9706,9.33,6.92,90556.98,67165.52,23391.46
Asia,Tajikistan,Baby Food,Online,H,956267440,9641,255.28,159.42,2461154.48,1536968.22,924186.26
Sub-Saharan Africa,Lesotho,Office Supplies,Online,C,314604508,7320,651.21,524.96,4766857.2,3842707.2,924150
Europe,Norway,Snacks,Online,H,750439441,562,152.58,97.44,85749.96,54761.28,30988.68
Europe,Armenia,Fruits,Offline,C,362258565,9214,9.33,6.92,85966.62,63760.88,22205.74
Sub-Saharan Africa,Mauritius,Household,Online,C,918860709,158,668.27,502.54,105586.66,79401.32,26185.34
Europe,Slovakia,Cereal,Online,H,209357202,2303,205.7,117.11,473727.1,269704.33,204022.77
Asia,Turkmenistan,Office Supplies,Online,L,593171870,1593,651.21,524.96,1037377.53,836261.28,201116.25
Europe,Portugal,Cosmetics,Offline,L,450041043,6000,437.2,263.33,2623200,1579980,1043220
Central America and the Caribbean,Cuba,Office Supplies,Offline,L,930013549,531,651.21,524.96,345792.51,278753.76,67038.75
Europe,Slovakia,Office Supplies,Online,H,103450715,2220,651.21,524.96,1445686.2,1165411.2,280275
Central America and the Caribbean,Cuba,Baby Food,Online,H,611026370,5136,255.28,159.42,1311118.08,818781.12,492336.96
Asia,Turkmenistan,Office Supplies,Online,C,213726842,5377,651.21,524.96,3501556.17,2822709.92,678846.25
Sub-Saharan Africa,Mauritania,Fruits,Offline,M,342850959,6072,9.33,6.92,56651.76,42018.24,14633.52
Middle East and North Africa,Israel,Personal Care,Offline,H,250010049,2384,81.73,56.67,194844.32,135101.28,59743.04
Middle East and North Africa,Libya,Beverages,Offline,C,157127940,6504,47.45,31.79,308614.8,206762.16,101852.64
Sub-Saharan Africa,Comoros,Cereal,Online,M,806440961,2656,205.7,117.11,546339.2,311044.16,235295.04
Australia and Oceania,Fiji,Meat,Offline,C,310497939,2095,421.89,364.69,883859.55,764025.55,119834
Australia and Oceania,Tuvalu,Snacks,Online,C,902160203,8107,152.58,97.44,1236966.06,789946.08,447019.98
Europe,Luxembourg,Fruits,Online,M,384601581,1009,9.33,6.92,9413.97,6982.28,2431.69
Central America and the Caribbean,Dominican Republic,Meat,Online,M,681308400,3151,421.89,364.69,1329375.39,1149138.19,180237.2
Europe,Denmark,Vegetables,Online,L,186079490,3911,154.06,90.93,602528.66,355627.23,246901.43
Europe,Bulgaria,Office Supplies,Online,M,513026177,4701,651.21,524.96,3061338.21,2467836.96,593501.25
Central America and the Caribbean,Guatemala,Office Supplies,Online,H,646572291,3964,651.21,524.96,2581396.44,2080941.44,500455
Middle East and North Africa,Jordan,Clothes,Offline,L,991454160,2173,109.28,35.84,237465.44,77880.32,159585.12
Europe,Malta,Baby Food,Offline,L,222720611,6833,255.28,159.42,1744328.24,1089316.86,655011.38
North America,Mexico,Office Supplies,Offline,H,235732972,7480,651.21,524.96,4871050.8,3926700.8,944350
Middle East and North Africa,Kuwait,Office Supplies,Online,L,296165072,681,651.21,524.96,443474.01,357497.76,85976.25
Sub-Saharan Africa,Zimbabwe,Cereal,Online,L,190003240,5036,205.7,117.11,1035905.2,589765.96,446139.24
Central America and the Caribbean,Haiti,Clothes,Online,M,673546302,6173,109.28,35.84,674585.44,221240.32,453345.12
Asia,Singapore,Cosmetics,Online,L,323405587,1755,437.2,263.33,767286,462144.15,305141.85
Central America and the Caribbean,Dominican Republic,Household,Offline,L,486504924,6473,668.27,502.54,4325711.71,3252941.42,1072770.29
Middle East and North Africa,Bahrain,Snacks,Online,H,330080640,7051,152.58,97.44,1075841.58,687049.44,388792.14
Europe,Bosnia and Herzegovina,Household,Offline,M,891681563,7245,668.27,502.54,4841616.15,3640902.3,1200713.85
Europe,Kosovo,Beverages,Offline,M,129169023,2839,47.45,31.79,134710.55,90251.81,44458.74
Middle East and North Africa,Israel,Cosmetics,Offline,L,570716845,6652,437.2,263.33,2908254.4,1751671.16,1156583.24
Europe,France,Cereal,Online,C,764811360,3532,205.7,117.11,726532.4,413632.52,312899.88
Sub-Saharan Africa,Zambia,Cosmetics,Online,L,230251395,5359,437.2,263.33,2342954.8,1411185.47,931769.33
Sub-Saharan Africa,Mauritius,Clothes,Online,H,806148278,6045,109.28,35.84,660597.6,216652.8,443944.8
Europe,Liechtenstein,Vegetables,Offline,C,801925837,6531,154.06,90.93,1006165.86,593863.83,412302.03
Sub-Saharan Africa,Sierra Leone,Cereal,Offline,M,847320401,9791,205.7,117.11,2014008.7,1146624.01,867384.69
Sub-Saharan Africa,Niger,Vegetables,Offline,H,742380797,5830,154.06,90.93,898169.8,530121.9,368047.9
Sub-Saharan Africa,Liberia,Baby Food,Offline,C,807468354,6685,255.28,159.42,1706546.8,1065722.7,640824.1
Central America and the Caribbean,Panama,Vegetables,Offline,H,533256900,1422,154.06,90.93,219073.32,129302.46,89770.86
Asia,Uzbekistan,Cereal,Online,L,830732762,1140,205.7,117.11,234498,133505.4,100992.6
Europe,San Marino,Office Supplies,Offline,C,881194770,3969,651.21,524.96,2584652.49,2083566.24,501086.25
Sub-Saharan Africa,Comoros,Snacks,Offline,C,386254251,71,152.58,97.44,10833.18,6918.24,3914.94
Europe,Austria,Vegetables,Offline,C,917835032,6637,154.06,90.93,1022496.22,603502.41,418993.81
Central America and the Caribbean,The Bahamas,Vegetables,Offline,M,968173444,2892,154.06,90.93,445541.52,262969.56,182571.96
Middle East and North Africa,Tunisia,Personal Care,Offline,L,899818313,5090,81.73,56.67,416005.7,288450.3,127555.4
Australia and Oceania,Tonga,Meat,Online,C,695630967,1516,421.89,364.69,639585.24,552870.04,86715.2
Sub-Saharan Africa,Kenya,Personal Care,Offline,C,408785235,7490,81.73,56.67,612157.7,424458.3,187699.4
North America,Greenland,Baby Food,Online,L,612767446,359,255.28,159.42,91645.52,57231.78,34413.74
Central America and the Caribbean,The Bahamas,Cosmetics,Offline,C,151376426,4503,437.2,263.33,1968711.6,1185774.99,782936.61
Australia and Oceania,Tuvalu,Baby Food,Offline,C,822240674,8142,255.28,159.42,2078489.76,1297997.64,780492.12
Middle East and North Africa,Kuwait,Baby Food,Offline,L,528665816,2818,255.28,159.42,719379.04,449245.56,270133.48
Australia and Oceania,Marshall Islands,Cosmetics,Offline,C,457852494,7582,437.2,263.33,3314850.4,1996568.06,1318282.34
Australia and Oceania,Tonga,Fruits,Online,M,437974536,5253,9.33,6.92,49010.49,36350.76,12659.73
Australia and Oceania,Tonga,Household,Offline,C,817518270,678,668.27,502.54,453087.06,340722.12,112364.94
Australia and Oceania,Tonga,Cereal,Offline,C,215282523,5738,205.7,117.11,1180306.6,671977.18,508329.42
Australia and Oceania,East Timor,Clothes,Offline,L,470378625,4343,109.28,35.84,474603.04,155653.12,318949.92
Asia,Turkmenistan,Cosmetics,Online,M,792230403,7436,437.2,263.33,3251019.2,1958121.88,1292897.32
Sub-Saharan Africa,Mauritania,Personal Care,Online,H,910574185,7991,81.73,56.67,653104.43,452849.97,200254.46
Central America and the Caribbean,Dominican Republic,Fruits,Offline,C,625458800,6013,9.33,6.92,56101.29,41609.96,14491.33
Australia and Oceania,Nauru,Cosmetics,Online,L,257245576,3537,437.2,263.33,1546376.4,931398.21,614978.19
Sub-Saharan Africa,Madagascar,Meat,Online,H,196608340,9632,421.89,364.69,4063644.48,3512694.08,550950.4
Sub-Saharan Africa,Tanzania,Cereal,Online,M,454533421,5395,205.7,117.11,1109751.5,631808.45,477943.05
Europe,Macedonia,Beverages,Offline,L,212319648,8957,47.45,31.79,425009.65,284743.03,140266.62
Europe,Monaco,Household,Online,L,971578347,478,668.27,502.54,319433.06,240214.12,79218.94
Europe,Italy,Fruits,Offline,L,704233348,7152,9.33,6.92,66728.16,49491.84,17236.32
Central America and the Caribbean,Jamaica,Cosmetics,Online,C,602520978,8202,437.2,263.33,3585914.4,2159832.66,1426081.74
Sub-Saharan Africa,South Sudan,Cosmetics,Online,H,128990066,9882,437.2,263.33,4320410.4,2602227.06,1718183.34
Sub-Saharan Africa,Ghana,Meat,Online,H,166501939,479,421.89,364.69,202085.31,174686.51,27398.8
Europe,Bulgaria,Snacks,Online,C,768230426,5310,152.58,97.44,810199.8,517406.4,292793.4
Europe,Luxembourg,Fruits,Offline,M,707661855,1723,9.33,6.92,16075.59,11923.16,4152.43
Europe,Hungary,Fruits,Offline,M,628595054,4100,9.33,6.92,38253,28372,9881
Europe,Greece,Beverages,Offline,H,795141351,8850,47.45,31.79,419932.5,281341.5,138591
Australia and Oceania,Samoa,Vegetables,Offline,C,641724574,9417,154.06,90.93,1450783.02,856287.81,594495.21
Sub-Saharan Africa,Benin,Meat,Offline,H,123081052,1273,421.89,364.69,537065.97,464250.37,72815.6
Europe,Belgium,Meat,Offline,M,164259612,6924,421.89,364.69,2921166.36,2525113.56,396052.8
Central America and the Caribbean,Jamaica,Baby Food,Online,H,410621583,906,255.28,159.42,231283.68,144434.52,86849.16
Sub-Saharan Africa,Kenya,Baby Food,Online,L,577840793,4786,255.28,159.42,1221770.08,762984.12,458785.96
Sub-Saharan Africa,Liberia,Cereal,Online,H,901903569,2163,205.7,117.11,444929.1,253308.93,191620.17
Asia,Mongolia,Baby Food,Online,M,789108741,3667,255.28,159.42,936111.76,584593.14,351518.62
Australia and Oceania,Palau,Cereal,Offline,L,166067636,1959,205.7,117.11,402966.3,229418.49,173547.81
Asia,Uzbekistan,Cereal,Offline,M,829704082,6730,205.7,117.11,1384361,788150.3,596210.7
Middle East and North Africa,Kuwait,Fruits,Offline,M,597254407,9706,9.33,6.92,90556.98,67165.52,23391.46
Asia,Tajikistan,Baby Food,Online,H,956267440,9641,255.28,159.42,2461154.48,1536968.22,924186.26
Sub-Saharan Africa,Lesotho,Office Supplies,Online,C,314604508,7320,651.21,524.96,4766857.2,3842707.2,924150
Europe,Norway,Snacks,Online,H,750439441,562,152.58,97.44,85749.96,54761.28,30988.68
Europe,Armenia,Fruits,Offline,C,362258565,9214,9.33,6.92,85966.62,63760.88,22205.74
Sub-Saharan Africa,Mauritius,Household,Online,C,918860709,158,668.27,502.54,105586.66,79401.32,26185.34
Europe,Slovakia,Cereal,Online,H,209357202,2303,205.7,117.11,473727.1,269704.33,204022.77
Asia,Turkmenistan,Office Supplies,Online,L,593171870,1593,651.21,524.96,1037377.53,836261.28,201116.25
Europe,Portugal,Cosmetics,Offline,L,450041043,6000,437.2,263.33,2623200,1579980,1043220
Central America and the Caribbean,Cuba,Office Supplies,Offline,L,930013549,531,651.21,524.96,345792.51,278753.76,67038.75
Europe,Slovakia,Office Supplies,Online,H,103450715,2220,651.21,524.96,1445686.2,1165411.2,280275
Central America and the Caribbean,Cuba,Baby Food,Online,H,611026370,5136,255.28,159.42,1311118.08,818781.12,492336.96
Asia,Turkmenistan,Office Supplies,Online,C,213726842,5377,651.21,524.96,3501556.17,2822709.92,678846.25
Sub-Saharan Africa,Mauritania,Fruits,Offline,M,342850959,6072,9.33,6.92,56651.76,42018.24,14633.52
Middle East and North Africa,Israel,Personal Care,Offline,H,250010049,2384,81.73,56.67,194844.32,135101.28,59743.04
Middle East and North Africa,Libya,Beverages,Offline,C,157127940,6504,47.45,31.79,308614.8,206762.16,101852.64
Sub-Saharan Africa,Comoros,Cereal,Online,M,806440961,2656,205.7,117.11,546339.2,311044.16,235295.04
Australia and Oceania,Fiji,Meat,Offline,C,310497939,2095,421.89,364.69,883859.55,764025.55,119834
Australia and Oceania,Tuvalu,Snacks,Online,C,902160203,8107,152.58,97.44,1236966.06,789946.08,447019.98
Europe,Luxembourg,Fruits,Online,M,384601581,1009,9.33,6.92,9413.97,6982.28,2431.69
Central America and the Caribbean,Dominican Republic,Meat,Online,M,681308400,3151,421.89,364.69,1329375.39,1149138.19,180237.2
Europe,Denmark,Vegetables,Online,L,186079490,3911,154.06,90.93,602528.66,355627.23,246901.43
Europe,Bulgaria,Office Supplies,Online,M,513026177,4701,651.21,524.96,3061338.21,2467836.96,593501.25
Central America and the Caribbean,Guatemala,Office Supplies,Online,H,646572291,3964,651.21,524.96,2581396.44,2080941.44,500455
Middle East and North Africa,Jordan,Clothes,Offline,L,991454160,2173,109.28,35.84,237465.44,77880.32,159585.12
Europe,Malta,Baby Food,Offline,L,222720611,6833,255.28,159.42,1744328.24,1089316.86,655011.38
North America,Mexico,Office Supplies,Offline,H,235732972,7480,651.21,524.96,4871050.8,3926700.8,944350
Middle East and North Africa,Kuwait,Office Supplies,Online,L,296165072,681,651.21,524.96,443474.01,357497.76,85976.25
Sub-Saharan Africa,Zimbabwe,Cereal,Online,L,190003240,5036,205.7,117.11,1035905.2,589765.96,446139.24
Central America and the Caribbean,Haiti,Clothes,Online,M,673546302,6173,109.28,35.84,674585.44,221240.32,453345.12
Asia,Singapore,Cosmetics,Online,L,323405587,1755,437.2,263.33,767286,462144.15,305141.85
Central America and the Caribbean,Dominican Republic,Household,Offline,L,486504924,6473,668.27,502.54,4325711.71,3252941.42,1072770.29
Middle East and North Africa,Bahrain,Snacks,Online,H,330080640,7051,152.58,97.44,1075841.58,687049.44,388792.14
Europe,Bosnia and Herzegovina,Household,Offline,M,891681563,7245,668.27,502.54,4841616.15,3640902.3,1200713.85
Europe,Kosovo,Beverages,Offline,M,129169023,2839,47.45,31.79,134710.55,90251.81,44458.74
Middle East and North Africa,Israel,Cosmetics,Offline,L,570716845,6652,437.2,263.33,2908254.4,1751671.16,1156583.24
Europe,France,Cereal,Online,C,764811360,3532,205.7,117.11,726532.4,413632.52,312899.88
Sub-Saharan Africa,Zambia,Cosmetics,Online,L,230251395,5359,437.2,263.33,2342954.8,1411185.47,931769.33
Sub-Saharan Africa,Mauritius,Clothes,Online,H,806148278,6045,109.28,35.84,660597.6,216652.8,443944.8
Europe,Liechtenstein,Vegetables,Offline,C,801925837,6531,154.06,90.93,1006165.86,593863.83,412302.03
Sub-Saharan Africa,Sierra Leone,Cereal,Offline,M,847320401,9791,205.7,117.11,2014008.7,1146624.01,867384.69
Sub-Saharan Africa,Niger,Vegetables,Offline,H,742380797,5830,154.06,90.93,898169.8,530121.9,368047.9
Sub-Saharan Africa,Liberia,Baby Food,Offline,C,807468354,6685,255.28,159.42,1706546.8,1065722.7,640824.1
Central America and the Caribbean,Panama,Vegetables,Offline,H,533256900,1422,154.06,90.93,219073.32,129302.46,89770.86
Asia,Uzbekistan,Cereal,Online,L,830732762,1140,205.7,117.11,234498,133505.4,100992.6
Europe,San Marino,Office Supplies,Offline,C,881194770,3969,651.21,524.96,2584652.49,2083566.24,501086.25
Sub-Saharan Africa,Comoros,Snacks,Offline,C,386254251,71,152.58,97.44,10833.18,6918.24,3914.94
Europe,Austria,Vegetables,Offline,C,917835032,6637,154.06,90.93,1022496.22,603502.41,418993.81
Central America and the Caribbean,The Bahamas,Vegetables,Offline,M,968173444,2892,154.06,90.93,445541.52,262969.56,182571.96
Middle East and North Africa,Tunisia,Personal Care,Offline,L,899818313,5090,81.73,56.67,416005.7,288450.3,127555.4
Australia and Oceania,Tonga,Meat,Online,C,695630967,1516,421.89,364.69,639585.24,552870.04,86715.2
Sub-Saharan Africa,Kenya,Personal Care,Offline,C,408785235,7490,81.73,56.67,612157.7,424458.3,187699.4
North America,Greenland,Baby Food,Online,L,612767446,359,255.28,159.42,91645.52,57231.78,34413.74
Central America and the Caribbean,The Bahamas,Cosmetics,Offline,C,151376426,4503,437.2,263.33,1968711.6,1185774.99,782936.61
Australia and Oceania,Tuvalu,Baby Food,Offline,C,822240674,8142,255.28,159.42,2078489.76,1297997.64,780492.12
Middle East and North Africa,Kuwait,Baby Food,Offline,L,528665816,2818,255.28,159.42,719379.04,449245.56,270133.48
Australia and Oceania,Marshall Islands,Cosmetics,Offline,C,457852494,7582,437.2,263.33,3314850.4,1996568.06,1318282.34
Australia and Oceania,Tonga,Fruits,Online,M,437974536,5253,9.33,6.92,49010.49,36350.76,12659.73
Australia and Oceania,Tonga,Household,Offline,C,817518270,678,668.27,502.54,453087.06,340722.12,112364.94
Australia and Oceania,Tonga,Cereal,Offline,C,215282523,5738,205.7,117.11,1180306.6,671977.18,508329.42
Australia and Oceania,East Timor,Clothes,Offline,L,470378625,4343,109.28,35.84,474603.04,155653.12,318949.92
Asia,Turkmenistan,Cosmetics,Online,M,792230403,7436,437.2,263.33,3251019.2,1958121.88,1292897.32
Sub-Saharan Africa,Mauritania,Personal Care,Online,H,910574185,7991,81.73,56.67,653104.43,452849.97,200254.46
Central America and the Caribbean,Dominican Republic,Fruits,Offline,C,625458800,6013,9.33,6.92,56101.29,41609.96,14491.33
Australia and Oceania,Nauru,Cosmetics,Online,L,257245576,3537,437.2,263.33,1546376.4,931398.21,614978.19
Sub-Saharan Africa,Madagascar,Meat,Online,H,196608340,9632,421.89,364.69,4063644.48,3512694.08,550950.4
Sub-Saharan Africa,Tanzania,Cereal,Online,M,454533421,5395,205.7,117.11,1109751.5,631808.45,477943.05
Europe,Macedonia,Beverages,Offline,L,212319648,8957,47.45,31.79,425009.65,284743.03,140266.62
Europe,Monaco,Household,Online,L,971578347,478,668.27,502.54,319433.06,240214.12,79218.94
Europe,Italy,Fruits,Offline,L,704233348,7152,9.33,6.92,66728.16,49491.84,17236.32
Central America and the Caribbean,Jamaica,Cosmetics,Online,C,602520978,8202,437.2,263.33,3585914.4,2159832.66,1426081.74
Sub-Saharan Africa,South Sudan,Cosmetics,Online,H,128990066,9882,437.2,263.33,4320410.4,2602227.06,1718183.34
